verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
Myotis_emarginatus,CallDuration,3.37,0.79,23,mean of means,unknown,ms,216,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_emarginatus,CallBandwidth,73.05,16.98,23,mean of means,unknown,kHz,216,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_emarginatus,CallStartFrequency,109.81,17.28,16,mean of means,unknown,kHz,216,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_emarginatus,CallEndFrequency,36.75,3.29,9,mean of means,unknown,kHz,216,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_emarginatus,CallPeakFrequency,63.99,7.97,12,mean of means,unknown,kHz,216,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_punicus,InterpulseInterval,141.54,64.99,46,mean of means,unknown,ms,70,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_punicus,CallDuration,4.98,0.99,20,mean of means,unknown,ms,70,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_punicus,CallBandwidth,41.44,14.78,36,mean of means,unknown,kHz,70,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_punicus,CallStartFrequency,65.73,14.89,23,mean of means,unknown,kHz,70,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_punicus,CallEndFrequency,24.29,1.98,8,mean of means,unknown,kHz,70,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_punicus,CallPeakFrequency,35.75,3.94,11,mean of means,unknown,kHz,70,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_nattereri,InterpulseInterval,89.47,46.96,52,mean of means,unknown,ms,189,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_nattereri,CallDuration,3.98,1.18,30,mean of means,unknown,ms,189,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_nattereri,CallBandwidth,87.97,21.27,24,mean of means,unknown,kHz,189,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_nattereri,CallStartFrequency,108.18,19.39,18,mean of means,unknown,kHz,189,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_nattereri,CallEndFrequency,20.2,4.51,22,mean of means,unknown,kHz,189,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_nattereri,CallPeakFrequency,53.68,8.78,16,mean of means,unknown,kHz,189,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_myotis,InterpulseInterval,105.32,42.28,40,mean of means,unknown,ms,237,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_myotis,CallDuration,5.47,1.12,20,mean of means,unknown,ms,237,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_myotis,CallBandwidth,61.55,14.71,24,mean of means,unknown,kHz,237,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_myotis,CallStartFrequency,85.04,14.31,17,mean of means,unknown,kHz,237,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_myotis,CallEndFrequency,23.49,2.66,11,mean of means,unknown,kHz,237,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_myotis,CallPeakFrequency,40.39,6.21,15,mean of means,unknown,kHz,237,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_dasycneme,InterpulseInterval,100.26,32.88,33,mean of means,unknown,ms,330,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_dasycneme,CallDuration,7.51,2.54,34,mean of means,unknown,ms,332,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_dasycneme,CallBandwidth,32.18,8.17,25,mean of means,unknown,kHz,332,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_dasycneme,CallStartFrequency,57.57,8.09,14,mean of means,unknown,kHz,332,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_dasycneme,CallEndFrequency,25.35,2.64,10,mean of means,unknown,kHz,332,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_dasycneme,CallPeakFrequency,37.51,1.96,5,mean of means,unknown,kHz,332,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_daubentonii,InterpulseInterval,83.59,24.74,30,mean of means,unknown,ms,312,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_daubentonii,CallDuration,4.22,0.68,16,mean of means,unknown,ms,312,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_daubentonii,CallBandwidth,56.06,9.92,18,mean of means,unknown,kHz,312,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_daubentonii,CallStartFrequency,83.23,9.16,11,mean of means,unknown,kHz,312,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_daubentonii,CallEndFrequency,27.18,2.62,10,mean of means,unknown,kHz,312,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_daubentonii,CallPeakFrequency,47.33,4.07,9,mean of means,unknown,kHz,312,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_capaccinii,InterpulseInterval,79.1,28.78,36,mean of means,unknown,ms,387,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_capaccinii,CallDuration,4.92,0.97,20,mean of means,unknown,ms,387,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_capaccinii,CallBandwidth,49.52,8.04,16,mean of means,unknown,kHz,387,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_capaccinii,CallStartFrequency,81.97,8.1,10,mean of means,unknown,kHz,387,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_capaccinii,CallEndFrequency,32.44,2.59,8,mean of means,unknown,kHz,387,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_capaccinii,CallPeakFrequency,51.78,5.27,10,mean of means,unknown,kHz,387,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_mystacinus,InterpulseInterval,86.61,28.65,33,mean of means,unknown,ms,331,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_mystacinus,CallDuration,3.26,0.56,17,mean of means,unknown,ms,331,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_mystacinus,CallBandwidth,69.81,14.01,20,mean of means,unknown,kHz,331,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_mystacinus,CallStartFrequency,99.73,12.96,13,mean of means,unknown,kHz,331,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_mystacinus,CallEndFrequency,29.92,3.07,10,mean of means,unknown,kHz,331,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Myotis_mystacinus,CallPeakFrequency,55.91,6.32,11,mean of means,unknown,kHz,331,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Eptesicus_isabellinus,InterpulseInterval,266.47,89.45,34,mean of means,unknown,ms,35,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Eptesicus_isabellinus,CallDuration,16.02,3.37,21,mean of means,unknown,ms,35,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Eptesicus_isabellinus,CallStartFrequency,31.63,7.17,23,mean of means,unknown,kHz,35,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Eptesicus_isabellinus,CallEndFrequency,22.2,1.26,6,mean of means,unknown,kHz,35,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
Eptesicus_isabellinus,CallBandwidth,9.38,6.2,66,mean of means,unknown,kHz,35,call,Europe,Barataud (2015),"Barataud, M. (2015) Acoustic ecology of European bats, species identification, study of their habitat and foraging behavior. Paris: MusÃ©um national dâ€™histoire naturelle; Biotope: MÃ¨ze.",NA,NA,NA
