,verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,verbatimN2,verbatimN2Unit,Area,coordinateX-WGS84,coordinateY-WGS84,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
459,Rhinolophus_euryale,MaxRecordedMovement,134,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",Caution: distance recorded is different from true distance,NA,NA
460,Rhinolophus_ferrumequinum,MaxRecordedMovement,320,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Dobrosi (1998),"Dobrosi, D. (1998). Some interesting data about the migration of the Greater horseshoe bat in the Great Hungarian Plain. Crisicum, 1, 243-249.",Caution: distance recorded is different from true distance,NA,NA
461,Rhinolophus_hipposideros,MaxRecordedMovement,153,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Heymer (1964),"Heymer, A. (1964). Résultats de baguage de chauves-souris dans les Pyrénées-Orientales de 1945 à 1959. Vie et Milieu, 765-800.",Caution: distance recorded is different from true distance,NA,NA
462,Rhinolophus_mehelyi,MaxRecordedMovement,90,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Dietz et al. (2009),"Dietz, C., von Helversen, O., Nill, D., Lina, P. H., & Hutson, A. M. (2009). Bats of Britain, Europe and Northwest Africa (p. 400). London: A & C Black.",Caution: distance recorded is different from true distance,NA,NA
463,Barbastella_barbastellus,MaxRecordedMovement,290,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Kepka (1960),"Kepka, O. (1960). Die Ergebnisse der Fledermausberingung in der Steiermark vom Jahr 1949 bis 1960. Bonner zoologische Beiträge, 11, 54-76.",Caution: distance recorded is different from true distance,NA,NA
464,Eptesicus_nilssonii,MaxRecordedMovement,450,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",Caution: distance recorded is different from true distance,NA,NA
465,Eptesicus_serotinus,MaxRecordedMovement,330,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Havekost (1960),"Havekost, H. (1960). Die Beringung der Breitflügelfledermaus (Eptesicus serotinus Schreber) im Oldenburger Land. Bonner zoologische Beiträge, 11, 222-233.",Caution: distance recorded is different from true distance,NA,NA
466,Hypsugo_savii,MaxRecordedMovement,250,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",Caution: distance recorded is different from true distance,NA,NA
467,Myotis_bechsteinii,MaxRecordedMovement,73,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",Caution: distance recorded is different from true distance,NA,NA
468,Myotis_blythii,MaxRecordedMovement,488,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",Caution: distance recorded is different from true distance,NA,NA
469,Myotis_brandtii,MaxRecordedMovement,618,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",Caution: distance recorded is different from true distance,NA,NA
470,Myotis_capaccinii,MaxRecordedMovement,140,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",Caution: distance recorded is different from true distance,NA,NA
471,Myotis_dasycneme,MaxRecordedMovement,350,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",Caution: distance recorded is different from true distance,NA,NA
472,Myotis_daubentonii,MaxRecordedMovement,304,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Steffens et al. (2004),"Steffens, R., Zöphel, U., & Brockmann, D. (2004). 40 Jahre Fledermausmarkierungszentrale Dresden: methodische Hinweise und Ergebnisübersicht. Sächsisches Landesamt für Umwelt und Geologie.",Caution: distance recorded is different from true distance,NA,NA
473,Myotis_emarginatus,MaxRecordedMovement,105,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Schunger et al. (2004),"Schunger, I., Dietz, C., Merdschanova, D., Merdschanov, S., Christov, K., Borissov, I., ... & Petrov, B. (2004). Swarming of bats (Chiroptera, Mammalia) in the Vodnite Dupki cave (Central Balkan National Park, Bulgaria). Acta zoologica bulgarica, 56(3), 323-330.",Caution: distance recorded is different from true distance,NA,NA
474,Myotis_myotis,MaxRecordedMovement,436,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Simon et al. (2004),"Simon, M., Hüttenbügel, S., Smit-Viergutz, J., & Boye, P. (2004). Ökologie und Schutz von Fledermäusen in Dörfern und Städten: Ergebnisse der wissenschaftlichen Begleitung des Erprobungs-und Entwicklungsvorhabens"""" Schaffung eines Quartierverbundes für Gebäude bewohnende Fledermausarten durch Sicherung und Ergänzung des bestehenden Quartierangebots in und an Gebäuden"""". Bundesamt für Naturschutz.",Caution: distance recorded is different from true distance,NA,NA
475,Myotis_mystacinus,MaxRecordedMovement,240,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",Caution: distance recorded is different from true distance,NA,NA
476,Myotis_nattereri,MaxRecordedMovement,327,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",Caution: distance recorded is different from true distance,NA,NA
477,Myotis_punicus,MaxRecordedMovement,22,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",Caution: distance recorded is different from true distance,NA,NA
478,Nyctalus_leisleri,MaxRecordedMovement,1568,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Ohlendorf et al. (2001),"Ohlendorf, B., Hecht, B., Strasburg, D., & Agirre-Mendi, P. T. (2001). Bedeutende Migrationsleistung eines markierten Kleinabendseglers (Nyctalus leisleri): Deutschland− Spanien− Deutschland. Nyctalus, 8, 60-64.",Caution: distance recorded is different from true distance,NA,NA
479,Nyctalus_noctula,MaxRecordedMovement,1546,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",Caution: distance recorded is different from true distance,NA,NA
480,Pipistrellus_kuhlii,MaxRecordedMovement,5,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Yavrouyan (2002),"Yavrouyan, E. (2002). Landscape faunistic characteristics of Armenia (I. Chiroptera). Ecol. J. Armenia, 1, 13-17.",Caution: distance recorded is different from true distance,NA,NA
481,Pipistrellus_nathusii,MaxRecordedMovement,2224,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Alcade et al. (2021),"Alcalde, J.T., Jiménez, M., Brila, I., Vintulis, V., Voigt, C.C. & Pētersons, G. (2021) Transcontinental 2200 km migration of a Nathusius’ pipistrelle (Pipistrellus nathusii) across Europe. Mammalia, 85, 161-163.",Caution: distance recorded is different from true distance,NA,NA
482,Pipistrellus_pipistrellus,MaxRecordedMovement,1123,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",Caution: distance recorded is different from true distance,NA,NA
483,Pipistrellus_pygmaeus,MaxRecordedMovement,6,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",Caution: distance recorded is different from true distance,NA,NA
484,Plecotus_auritus,MaxRecordedMovement,90,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Dietz et al. (2009),"Dietz, C., von Helversen, O., Nill, D., Lina, P. H., & Hutson, A. M. (2009). Bats of Britain, Europe and Northwest Africa (p. 400). London: A & C Black.",Caution: distance recorded is different from true distance,NA,NA
485,Plecotus_austriacus,MaxRecordedMovement,79,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Hutterer et al. (2005),"Hutterer, R. (2005). Bat migrations in Europe: a review of banding data and literature.",Caution: distance recorded is different from true distance,NA,NA
486,Vespertilio_murinus,MaxRecordedMovement,1787,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Hutterer et al. (2005),"Hutterer, R. (2005). Bat migrations in Europe: a review of banding data and literature.",Caution: distance recorded is different from true distance,NA,NA
487,Miniopterus_schreibersii,MaxRecordedMovement,833,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Hutterer et al. (2005),"Hutterer, R. (2005). Bat migrations in Europe: a review of banding data and literature.",Caution: distance recorded is different from true distance,NA,NA
488,Tadarida_teniotis,MaxRecordedMovement,36,NA,NA,NA,banding_data,km,NA,NA,NA,NA,Europe,NA,NA,Hutterer et al. (2005),"Hutterer, R. (2005). Bat migrations in Europe: a review of banding data and literature.",Caution: distance recorded is different from true distance,NA,NA
489,Pipistrellus_pipistrellus,ManoeuvrabilityTurningDiameter,1.02,NA,NA,NA,derived_from_formula,m,NA,NA,NA,NA,Switzerland,NA,NA,Obrist et al. (2011),"Obrist, M.K., Rathey, E., Bontadina, F., Martinoli, A., Conedera, M., Christe, P. & Moretti, M. (2011) Response of bat species to sylvo-pastoral abandonment. Forest Ecology and Management, 261, 789-798.",Formula described in Obrist et al. (2011),NA,NA
490,Pipistrellus_nathusii,ManoeuvrabilityTurningDiameter,1.23,NA,NA,NA,derived_from_formula,m,NA,NA,NA,NA,Switzerland,NA,NA,Obrist et al. (2011),"Obrist, M.K., Rathey, E., Bontadina, F., Martinoli, A., Conedera, M., Christe, P. & Moretti, M. (2011) Response of bat species to sylvo-pastoral abandonment. Forest Ecology and Management, 261, 789-798.",Formula described in Obrist et al. (2011),NA,NA
491,Pipistrellus_kuhlii,ManoeuvrabilityTurningDiameter,1.07,NA,NA,NA,derived_from_formula,m,NA,NA,NA,NA,Switzerland,NA,NA,Obrist et al. (2011),"Obrist, M.K., Rathey, E., Bontadina, F., Martinoli, A., Conedera, M., Christe, P. & Moretti, M. (2011) Response of bat species to sylvo-pastoral abandonment. Forest Ecology and Management, 261, 789-798.",Formula described in Obrist et al. (2011),NA,NA
492,Hypsugo_savii,ManoeuvrabilityTurningDiameter,1.01,NA,NA,NA,derived_from_formula,m,NA,NA,NA,NA,Switzerland,NA,NA,Obrist et al. (2011),"Obrist, M.K., Rathey, E., Bontadina, F., Martinoli, A., Conedera, M., Christe, P. & Moretti, M. (2011) Response of bat species to sylvo-pastoral abandonment. Forest Ecology and Management, 261, 789-798.",Formula described in Obrist et al. (2011),NA,NA
493,Nyctalus_leisleri,ManoeuvrabilityTurningDiameter,2.42,NA,NA,NA,derived_from_formula,m,NA,NA,NA,NA,Switzerland,NA,NA,Obrist et al. (2011),"Obrist, M.K., Rathey, E., Bontadina, F., Martinoli, A., Conedera, M., Christe, P. & Moretti, M. (2011) Response of bat species to sylvo-pastoral abandonment. Forest Ecology and Management, 261, 789-798.",Formula described in Obrist et al. (2011),NA,NA
494,Plecotus_austriacus,ManoeuvrabilityTurningDiameter,0.99,NA,NA,NA,derived_from_formula,m,NA,NA,NA,NA,Switzerland,NA,NA,Obrist et al. (2011),"Obrist, M.K., Rathey, E., Bontadina, F., Martinoli, A., Conedera, M., Christe, P. & Moretti, M. (2011) Response of bat species to sylvo-pastoral abandonment. Forest Ecology and Management, 261, 789-798.",Formula described in Obrist et al. (2011),NA,NA
495,Eptesicus_serotinus,ManoeuvrabilityTurningDiameter,1.53,NA,NA,NA,derived_from_formula,m,NA,NA,NA,NA,Switzerland,NA,NA,Obrist et al. (2011),"Obrist, M.K., Rathey, E., Bontadina, F., Martinoli, A., Conedera, M., Christe, P. & Moretti, M. (2011) Response of bat species to sylvo-pastoral abandonment. Forest Ecology and Management, 261, 789-798.",Formula described in Obrist et al. (2011),NA,NA
496,Pipistrellus_pygmaeus,ManoeuvrabilityTurningDiameter,1.13,NA,NA,NA,derived_from_formula,m,NA,NA,NA,NA,Switzerland,NA,NA,Obrist et al. (2011),"Obrist, M.K., Rathey, E., Bontadina, F., Martinoli, A., Conedera, M., Christe, P. & Moretti, M. (2011) Response of bat species to sylvo-pastoral abandonment. Forest Ecology and Management, 261, 789-798.",Formula described in Obrist et al. (2011),NA,NA
497,Eptesicus_nilssonii,ManoeuvrabilityTurningDiameter,1.01,NA,NA,NA,derived_from_formula,m,NA,NA,NA,NA,Switzerland,NA,NA,Obrist et al. (2011),"Obrist, M.K., Rathey, E., Bontadina, F., Martinoli, A., Conedera, M., Christe, P. & Moretti, M. (2011) Response of bat species to sylvo-pastoral abandonment. Forest Ecology and Management, 261, 789-798.",Formula described in Obrist et al. (2011),NA,NA
498,Nyctalus_noctula,ManoeuvrabilityTurningDiameter,2.03,NA,NA,NA,derived_from_formula,m,NA,NA,NA,NA,Switzerland,NA,NA,Obrist et al. (2011),"Obrist, M.K., Rathey, E., Bontadina, F., Martinoli, A., Conedera, M., Christe, P. & Moretti, M. (2011) Response of bat species to sylvo-pastoral abandonment. Forest Ecology and Management, 261, 789-798.",Formula described in Obrist et al. (2011),NA,NA
499,Tadarida_teniotis,ManoeuvrabilityTurningDiameter,1.44,NA,NA,NA,derived_from_formula,m,NA,NA,NA,NA,Switzerland,NA,NA,Obrist et al. (2011),"Obrist, M.K., Rathey, E., Bontadina, F., Martinoli, A., Conedera, M., Christe, P. & Moretti, M. (2011) Response of bat species to sylvo-pastoral abandonment. Forest Ecology and Management, 261, 789-798.",Formula described in Obrist et al. (2011),NA,NA
500,Myotis_daubentonii,ManoeuvrabilityTurningDiameter,0.88,NA,NA,NA,derived_from_formula,m,NA,NA,NA,NA,Switzerland,NA,NA,Obrist et al. (2011),"Obrist, M.K., Rathey, E., Bontadina, F., Martinoli, A., Conedera, M., Christe, P. & Moretti, M. (2011) Response of bat species to sylvo-pastoral abandonment. Forest Ecology and Management, 261, 789-798.",Formula described in Obrist et al. (2011),NA,NA
501,Barbastella_barbastellus,DispersalDistances,40,NA,NA,NA,banding_data,km,NA,NA,NA,NA,NA,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",NA,NA,NA
502,Eptesicus_serotinus,DispersalDistances,145,NA,NA,NA,banding_data,km,NA,NA,NA,NA,NA,NA,NA,Havekost (1960),"Havekost, H. (1960). Die Beringung der Breitflügelfledermaus (Eptesicus serotinus Schreber) im Oldenburger Land. Bonner zoologische Beiträge, 11, 222-233.",NA,NA,NA
503,Myotis_blythii,DispersalDistances,15,NA,NA,NA,banding_data,km,NA,NA,NA,NA,NA,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",NA,NA,NA
504,Myotis_brandtii,DispersalDistances,40,NA,NA,NA,banding_data,km,NA,NA,NA,NA,NA,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",NA,NA,NA
505,Myotis_capaccinii,DispersalDistances,40,NA,NA,NA,banding_data,km,NA,NA,NA,NA,NA,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",NA,NA,NA
506,Myotis_dasycneme,DispersalDistances,300,NA,NA,NA,banding_data,km,NA,NA,NA,NA,NA,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",NA,NA,NA
507,Myotis_daubentonii,DispersalDistances,150,NA,NA,NA,banding_data,km,NA,NA,NA,NA,NA,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",NA,NA,NA
508,Myotis_emarginatus,DispersalDistances,40,NA,NA,NA,banding_data,km,NA,NA,NA,NA,NA,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",NA,NA,NA
509,Myotis_myotis,DispersalDistances,50,NA,NA,NA,banding_data,km,NA,NA,NA,NA,NA,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",NA,NA,NA
510,Plecotus_auritus,DispersalDistances,30,NA,NA,NA,banding_data,km,NA,NA,NA,NA,NA,NA,NA,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.",NA,NA,NA
511,Plecotus_austriacus,DispersalDistances,60,NA,NA,NA,banding_data,km,NA,NA,NA,NA,NA,NA,NA,Hutterer et al. (2005),"Hutterer, R., Ivanova, T., Meyer Cords, C. & Rodrigues, L. (2005). Bat migrations in Europe: a review of banding data and literature. Naturschutz und Biologische Vielfalt, 28, pp 161.",NA,NA,NA
