verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
Eptesicus_nilssonii,ForearmLength,40.412,1.312,3,mean,capture,mm,25,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Eptesicus_serotinus,ForearmLength,52.073,1.6708,3,mean,capture,mm,27,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Miniopterus_schreibersii,ForearmLength,45.746,0.9426,2,mean,capture,mm,124,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Myotis_alcathoe,ForearmLength,32.056,0.807,3,mean,capture,mm,25,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Myotis_bechsteinii,ForearmLength,43.6846,1.022,2,mean,capture,mm,65,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Myotis_blythii,ForearmLength,60,NA,NA,mean,capture,mm,1,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Myotis_brandtii,ForearmLength,35.875,1.5088,4,mean,capture,mm,8,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Myotis_dasycneme,ForearmLength,47.82,1.1454,2,mean,capture,mm,5,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Myotis_daubentonii,ForearmLength,38.0097,1.244,3,mean,capture,mm,113,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Myotis_emarginatus,ForearmLength,38.795,1.274,3,mean,capture,mm,61,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Myotis_myotis,ForearmLength,61.8909,1.9004,3,mean,capture,mm,88,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Myotis_mystacinus,ForearmLength,34.506,1.6775,5,mean,capture,mm,50,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Myotis_nattereri,ForearmLength,40.8938,1.0864,3,mean,capture,mm,65,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Nyctalus_lasiopterus,ForearmLength,63.7,1.5133,2,mean,capture,mm,3,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Nyctalus_leisleri,ForearmLength,43.9484,2.8697,7,mean,capture,mm,253,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Nyctalus_noctula,ForearmLength,53.8616,1.3984,3,mean,capture,mm,93,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Pipistrellus_nathusii,ForearmLength,34.85,0.3536,1,mean,capture,mm,2,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Pipistrellus_pipistrellus,ForearmLength,31.3095,1.1264,4,mean,capture,mm,42,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Plecotus_auritus,ForearmLength,39.2484,1.3692,3,mean,capture,mm,31,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Plecotus_austriacus,ForearmLength,40.62,1.4653,3.61,mean,capture,mm,5,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Rhinolophus_euryale,ForearmLength,48.7926,1.4509,3,mean,capture,mm,244,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Rhinolophus_ferrumequinum,ForearmLength,56.7086,1.1708,2,mean,capture,mm,35,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Rhinolophus_hipposideros,ForearmLength,39.7605,0.8648,2,mean,capture,mm,38,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Vespertilio_murinus,ForearmLength,43.92,3.4227,8,mean,capture,mm,10,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Myotis_bechsteinii,ForearmLength,42.4,NA,NA,mean,capture,mm,1,individual,Moldova,Unpublished data,Unpublished data,Data_provider:_Victoria_Nistreanu ,Adult,NA
Nyctalus_noctula,ForearmLength,53.44,1.21,2,mean,capture,mm,44,individual,Moldova,Unpublished data,Unpublished data,Data_provider:_Victoria_Nistreanu ,Adult,NA
Pipistrellus_pipistrellus,ForearmLength,31.26,NA,NA,mean,capture,mm,44,individual,Ireland,Roche et al. (2014),"Roche N., Aughney T., Marnell F. & Lundy M. (2014) Irish Bats in the 21st Century. Bat Conservation Ireland, Cavan, Ireland. 173 pp",Data_provider:_Niamh_Roche,Adult,NA
Pipistrellus_pygmaeus,ForearmLength,31.02,NA,NA,mean,capture,mm,210,individual,Ireland,Roche et al. (2014),"Roche N., Aughney T., Marnell F. & Lundy M. (2014) Irish Bats in the 21st Century. Bat Conservation Ireland, Cavan, Ireland. 173 pp",,Adult,NA
Plecotus_auritus,ForearmLength,37.99,NA,NA,mean,capture,mm,103,individual,Ireland,Roche et al. (2014),"Roche N., Aughney T., Marnell F. & Lundy M. (2014) Irish Bats in the 21st Century. Bat Conservation Ireland, Cavan, Ireland. 173 pp",,Adult,NA
Nyctalus_leisleri,ForearmLength,42.83,NA,NA,mean,capture,mm,194,individual,Ireland,Roche et al. (2014),"Roche N., Aughney T., Marnell F. & Lundy M. (2014) Irish Bats in the 21st Century. Bat Conservation Ireland, Cavan, Ireland. 173 pp",,Adult,NA
Myotis_daubentonii,ForearmLength,37.22,NA,NA,mean,capture,mm,116,individual,Ireland,Roche et al. (2014),"Roche N., Aughney T., Marnell F. & Lundy M. (2014) Irish Bats in the 21st Century. Bat Conservation Ireland, Cavan, Ireland. 173 pp",,Adult,NA
Myotis_nattereri,ForearmLength,38.95,NA,NA,mean,capture,mm,234,individual,Ireland,Roche et al. (2014),"Roche N., Aughney T., Marnell F. & Lundy M. (2014) Irish Bats in the 21st Century. Bat Conservation Ireland, Cavan, Ireland. 173 pp",,Adult,NA
Myotis_mystacinus,ForearmLength,33.3,NA,NA,mean,capture,mm,104,individual,Ireland,Roche et al. (2014),"Roche N., Aughney T., Marnell F. & Lundy M. (2014) Irish Bats in the 21st Century. Bat Conservation Ireland, Cavan, Ireland. 173 pp",,Adult,NA
Rhinolophus_hipposideros,ForearmLength,37.06,NA,NA,mean,capture,mm,221,individual,Ireland,Roche et al. (2014),"Roche N., Aughney T., Marnell F. & Lundy M. (2014) Irish Bats in the 21st Century. Bat Conservation Ireland, Cavan, Ireland. 173 pp",,Adult,NA
Barbastella_barbastellus,BodyMass,9.2,1.015,11,mean,capture,g,22,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Eptesicus_nilssonii,BodyMass,12.5667,1.984,16,mean,capture,g,25,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Eptesicus_serotinus,BodyMass,25.2778,4.1563,16,mean,capture,g,27,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,removed_1_very_low_body_mass
Miniopterus_schreibersii,BodyMass,13.0967,1.8997,15,mean,capture,g,123,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Myotis_alcathoe,BodyMass,4.3625,0.425,10,mean,capture,g,24,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Myotis_bechsteinii,BodyMass,9.478,0.9026,10,mean,capture,g,64,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Myotis_blythii,BodyMass,24,NA,NA,mean,capture,g,1,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,1_individual
Myotis_brandtii,BodyMass,6.857,0.9126,13,mean,capture,g,7,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Myotis_dasycneme,BodyMass,17.45,1.1358,7,mean,capture,g,4,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,"removed_1_high_body_mass_felame,_likely_pregnant"
Myotis_daubentonii,BodyMass,8.6413,1.1418,13,mean,capture,g,112,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Myotis_emarginatus,BodyMass,7.563,1.447,19,mean,capture,g,60,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Myotis_myotis,BodyMass,27.4786,3.4401,13,mean,capture,g,84,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,"removed_3_heavy_females,_likely_pregnant"
Myotis_mystacinus,BodyMass,5.9021,1.273,22,mean,capture,g,47,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Myotis_nattereri,BodyMass,8.1563,1.3005,16,mean,capture,g,64,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Nyctalus_lasiopterus,BodyMass,42.8,7.408,17,mean,capture,g,3,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Nyctalus_leisleri,BodyMass,15.626,3.0196,19,mean,capture,g,253,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Nyctalus_noctula,BodyMass,31.0915,4.58,15,mean,capture,g,91,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Pipistrellus_nathusii,BodyMass,8.6,0.5657,7,mean,capture,g,2,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Pipistrellus_pipistrellus,BodyMass,4.4184,0.6998,16,mean,capture,g,38,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Plecotus_auritus,BodyMass,7.1586,1.7622,25,mean,capture,g,29,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Plecotus_austriacus,BodyMass,9.85,1.2124,12,mean,capture,g,4,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Rhinolophus_euryale,BodyMass,12.441,1.542,12,mean,capture,g,229,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,removed_1_very_low_body_mass
Rhinolophus_ferrumequinum,BodyMass,23.2429,4.9909,21,mean,capture,g,35,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Rhinolophus_hipposideros,BodyMass,6.144,0.4556,7,mean,capture,g,25,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Vespertilio_murinus,BodyMass,15.16,4.1535,27,mean,capture,g,10,individual,Slovakia,Unpublished data,Unpublished data,"Data_provider:_Marcel_Uhrin,&Peter_Kanuch  ",Adult,NA
Pipistrellus_pipistrellus,BodyMass,5.069,NA,NA,mean,capture,g,43,individual,Ireland,Roche et al. (2014),"Roche N., Aughney T., Marnell F. & Lundy M. (2014) Irish Bats in the 21st Century. Bat Conservation Ireland, Cavan, Ireland. 173 pp",Data_provider:_Niamh_Roche,Adult,NA
Pipistrellus_pygmaeus,BodyMass,5.547,NA,NA,mean,capture,g,220,individual,Ireland,Roche et al. (2014),"Roche N., Aughney T., Marnell F. & Lundy M. (2014) Irish Bats in the 21st Century. Bat Conservation Ireland, Cavan, Ireland. 173 pp",,Adult,NA
Plecotus_auritus,BodyMass,7.811,NA,NA,mean,capture,g,97,individual,Ireland,Roche et al. (2014),"Roche N., Aughney T., Marnell F. & Lundy M. (2014) Irish Bats in the 21st Century. Bat Conservation Ireland, Cavan, Ireland. 173 pp",,Adult,NA
Nyctalus_leisleri,BodyMass,16.506,NA,NA,mean,capture,g,194,individual,Ireland,Roche et al. (2014),"Roche N., Aughney T., Marnell F. & Lundy M. (2014) Irish Bats in the 21st Century. Bat Conservation Ireland, Cavan, Ireland. 173 pp",,Adult,NA
Myotis_daubentonii,BodyMass,9.01,NA,NA,mean,capture,g,71,individual,Ireland,Roche et al. (2014),"Roche N., Aughney T., Marnell F. & Lundy M. (2014) Irish Bats in the 21st Century. Bat Conservation Ireland, Cavan, Ireland. 173 pp",,Adult,NA
Myotis_nattereri,BodyMass,8.755,NA,NA,mean,capture,g,205,individual,Ireland,Roche et al. (2014),"Roche N., Aughney T., Marnell F. & Lundy M. (2014) Irish Bats in the 21st Century. Bat Conservation Ireland, Cavan, Ireland. 173 pp",,Adult,NA
Myotis_mystacinus,BodyMass,5.313,NA,NA,mean,capture,g,100,individual,Ireland,Roche et al. (2014),"Roche N., Aughney T., Marnell F. & Lundy M. (2014) Irish Bats in the 21st Century. Bat Conservation Ireland, Cavan, Ireland. 173 pp",,Adult,NA
Rhinolophus_hipposideros,BodyMass,5.877,NA,NA,mean,capture,g,222,individual,Ireland,Roche et al. (2014),"Roche N., Aughney T., Marnell F. & Lundy M. (2014) Irish Bats in the 21st Century. Bat Conservation Ireland, Cavan, Ireland. 173 pp",,Adult,NA
Rhinolophus_hipposideros,BodyMass,7.7,NA,NA,mean,capture,g,1,individual,Moldova,Unpublished data,Unpublished data,Data_provider:_Victoria_Nistreanu ,Adult,NA
Eptesicus_serotinus,BodyMass,20.1333,1.504,7,mean,capture,g,3,individual,Moldova,Unpublished data,Unpublished data,Data_provider:_Victoria_Nistreanu ,Adult,NA
Myotis_bechsteinii,BodyMass,9.14,1.057,12,mean,capture,g,5,individual,Moldova,Unpublished data,Unpublished data,Data_provider:_Victoria_Nistreanu ,Adult,NA
Myotis_blythii,BodyMass,23.2337,2.013,9,mean,capture,g,10,individual,Moldova,Unpublished data,Unpublished data,Data_provider:_Victoria_Nistreanu ,Adult,NA
Myotis_dasycneme,BodyMass,15,0.8718,6,mean,capture,g,3,individual,Moldova,Unpublished data,Unpublished data,Data_provider:_Victoria_Nistreanu ,Adult,NA
Myotis_daubentonii,BodyMass,8.4,0.5567,7,mean,capture,g,3,individual,Moldova,Unpublished data,Unpublished data,Data_provider:_Victoria_Nistreanu ,Adult,NA
Myotis_mystacinus,BodyMass,6.4,0.283,4,mean,capture,g,2,individual,Moldova,Unpublished data,Unpublished data,Data_provider:_Victoria_Nistreanu ,Adult,NA
Nyctalus_noctula,BodyMass,25,2.1226,8,mean,capture,g,79,individual,Moldova,Unpublished data,Unpublished data,Data_provider:_Victoria_Nistreanu ,Adult,NA
Pipistrellus_kuhlii,BodyMass,7.1,NA,NA,mean,capture,g,1,individual,Moldova,Unpublished data,Unpublished data,Data_provider:_Victoria_Nistreanu ,Adult,NA
Plecotus_auritus,BodyMass,9,0.1414,2,mean,capture,g,2,individual,Moldova,Unpublished data,Unpublished data,Data_provider:_Victoria_Nistreanu ,Adult,NA
Plecotus_austriacus,BodyMass,10.1,NA,NA,mean,capture,g,1,individual,Moldova,Unpublished data,Unpublished data,Data_provider:_Victoria_Nistreanu ,Adult,NA
Barbastella_barbastellus,BodyMass,9.135714286,0.79817787,9,mean,capture,g,17,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Eptesicus_isabellinus,BodyMass,22.30645161,7.389847788,33,mean,capture,g,31,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Eptesicus_serotinus,BodyMass,24.093,2.263635473,9,mean,capture,g,10,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Hypsugo_savii,BodyMass,7.728571429,0.697529655,9,mean,capture,g,7,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Myotis_bechsteinii,BodyMass,8.1875,1.247914928,15,mean,capture,g,8,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Myotis_blythii,BodyMass,24.062,2.350436366,10,mean,capture,g,10,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Myotis_daubentonii,BodyMass,7.072173913,1.022012082,14,mean,capture,g,29,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Myotis_emarginatus,BodyMass,7.85,1.858931145,24,mean,capture,g,9,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Myotis_escalerai,BodyMass,6.745185185,0.747330434,11,mean,capture,g,81,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Myotis_myotis,BodyMass,27.25058824,2.616291548,10,mean,capture,g,35,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Miniopterus_schreibersii,BodyMass,12.88543478,1.246603753,10,mean,capture,g,46,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Nyctalus_lasiopterus,BodyMass,52.5,0.707106781,1,mean,capture,g,2,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Nyctalus_leisleri,BodyMass,14.70588235,1.222303455,8,mean,capture,g,17,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Nyctalus_noctula,BodyMass,27.88,1.482936276,5,mean,capture,g,3,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Plecotus_auritus,BodyMass,9.074285714,4.12468013,45,mean,capture,g,63,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Plecotus_austriacus,BodyMass,8.70025974,1.131875451,13,mean,capture,g,81,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Pipistrellus_kuhlii,BodyMass,6.571836735,0.829554784,13,mean,capture,g,50,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Pipistrellus_pipistrellus,BodyMass,4.587846154,0.723255428,16,mean,capture,g,66,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Pipistrellus_pygmaeus,BodyMass,4.983333333,1.31370976,26,mean,capture,g,3,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Rhinolophus_euryale,BodyMass,12.28382353,1.209460222,10,mean,capture,g,34,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Rhinolophus_ferrumequinum,BodyMass,18.48644444,1.620586532,9,mean,capture,g,46,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Rhinolophus_hipposideros,BodyMass,5.425454545,1.124218516,21,mean,capture,g,11,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Tadarida_teniotis,BodyMass,31.77,3.69,12,mean,capture,g,2727,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Barbastella_barbastellus,ForearmLength,38.83470588,2.912106449,7,mean,capture,mm,17,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Eptesicus_isabellinus,ForearmLength,51.43193548,1.552839162,3,mean,capture,mm,31,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Eptesicus_serotinus,ForearmLength,51.673,1.456907303,3,mean,capture,mm,10,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Hypsugo_savii,ForearmLength,34.79571429,1.35688193,4,mean,capture,mm,7,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Myotis_bechsteinii,ForearmLength,40.84875,0.895631262,2,mean,capture,mm,8,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Myotis_blythii,ForearmLength,58.071,1.859614357,3,mean,capture,mm,10,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Myotis_daubentonii,ForearmLength,35.76689655,1.269319569,4,mean,capture,mm,29,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Myotis_emarginatus,ForearmLength,38.71222222,2.835259149,7,mean,capture,mm,9,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Myotis_escalerai,ForearmLength,38.62641975,1.175190738,3,mean,capture,mm,81,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Myotis_myotis,ForearmLength,59.51117647,5.284632245,9,mean,capture,mm,35,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Miniopterus_schreibersii,ForearmLength,44.72282609,1.012918036,2,mean,capture,mm,46,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Nyctalus_lasiopterus,ForearmLength,63.1,0.565685425,1,mean,capture,mm,2,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Nyctalus_leisleri,ForearmLength,42.84117647,1.272821091,3,mean,capture,mm,17,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Nyctalus_noctula,ForearmLength,54.04333333,0.76002193,1,mean,capture,mm,3,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Plecotus_auritus,ForearmLength,40.03587302,1.128232467,3,mean,capture,mm,63,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Plecotus_austriacus,ForearmLength,40.03,1.13,2.82,mean,capture,mm,81,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Pipistrellus_kuhlii,ForearmLength,33.9822,1.089302885,3,mean,capture,mm,50,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
Pipistrellus_pipistrellus,ForearmLength,30.49707692,1.461456597,5,mean,capture,mm,66,individual,Portugal,Unpublished data,Unpublished data,Data_provider:_Francisco_Amorim,Adult,NA
